 0.144 0.197 0.402 0.177 0.040 0.014 0.007 0.005 0.004 0.005 0.019 19.492
 0.203 0.280 0.268 0.117 0.051 0.027 0.016 0.011 0.008 0.013 0.024 19.356
 0.104 0.207 0.386 0.191 0.062 0.022 0.010 0.006 0.004 0.004 0.017 19.540
 0.067 0.140 0.308 0.245 0.125 0.057 0.028 0.013 0.006 0.007 0.020 20.693
 0.132 0.193 0.274 0.150 0.075 0.045 0.032 0.026 0.024 0.045 0.027 21.501
 0.119 0.150 0.266 0.261 0.125 0.035 0.012 0.007 0.006 0.015 0.036 20.630
 0.093 0.142 0.345 0.266 0.101 0.027 0.008 0.005 0.004 0.005 0.012 20.039
 0.057 0.083 0.220 0.196 0.137 0.093 0.064 0.048 0.039 0.057 0.017 21.921
 0.306 0.292 0.247 0.093 0.029 0.012 0.006 0.004 0.002 0.005 0.011 18.186
 0.152 0.216 0.255 0.143 0.069 0.041 0.028 0.022 0.019 0.051 0.021 20.620
 0.114 0.235 0.283 0.153 0.068 0.038 0.026 0.021 0.018 0.039 0.020 21.168
 0.066 0.118 0.284 0.256 0.137 0.064 0.031 0.017 0.011 0.012 0.050 21.132
 0.114 0.203 0.275 0.158 0.078 0.044 0.030 0.023 0.020 0.049 0.050 21.533
 0.108 0.165 0.321 0.177 0.086 0.048 0.029 0.019 0.014 0.028 0.034 20.644
 0.089 0.295 0.321 0.121 0.054 0.031 0.021 0.017 0.015 0.033 0.030 20.655
 0.100 0.203 0.381 0.219 0.058 0.014 0.006 0.004 0.003 0.007 0.021 19.753
 0.056 0.034 0.274 0.225 0.128 0.081 0.055 0.042 0.037 0.064 0.014 21.532
 0.190 0.329 0.283 0.102 0.039 0.019 0.011 0.007 0.005 0.010 0.032 19.067
 0.087 0.119 0.276 0.228 0.116 0.061 0.036 0.024 0.017 0.033 0.028 21.030
 0.086 0.185 0.329 0.171 0.076 0.039 0.026 0.020 0.018 0.042 0.028 21.088
 0.123 0.234 0.341 0.167 0.063 0.025 0.012 0.008 0.007 0.016 0.049 20.384
 0.084 0.198 0.409 0.189 0.048 0.019 0.011 0.009 0.008 0.020 0.033 20.471
 0.081 0.106 0.285 0.297 0.157 0.049 0.013 0.004 0.002 0.003 0.022 20.506
 0.057 0.092 0.325 0.205 0.108 0.063 0.042 0.031 0.026 0.045 0.018 21.214
 0.121 0.177 0.283 0.185 0.088 0.047 0.028 0.020 0.015 0.031 0.013 20.992
 0.077 0.188 0.320 0.212 0.085 0.034 0.020 0.015 0.014 0.030 0.030 21.058
 0.106 0.216 0.330 0.201 0.066 0.025 0.014 0.010 0.008 0.019 0.024 20.967
 0.082 0.089 0.235 0.283 0.177 0.071 0.026 0.012 0.008 0.011 0.051 21.088
 0.099 0.218 0.300 0.172 0.072 0.036 0.023 0.018 0.016 0.042 0.033 21.461
 0.243 0.311 0.299 0.080 0.027 0.012 0.007 0.005 0.003 0.007 0.044 18.514
 0.071 0.094 0.204 0.198 0.141 0.089 0.063 0.049 0.041 0.045 0.044 22.372
 0.116 0.272 0.332 0.122 0.050 0.027 0.019 0.015 0.014 0.030 0.045 20.708
 0.107 0.194 0.352 0.186 0.074 0.034 0.018 0.010 0.007 0.012 0.051 20.553
 0.059 0.045 0.116 0.179 0.213 0.182 0.109 0.053 0.025 0.013 0.047 21.836
 0.099 0.147 0.218 0.182 0.125 0.072 0.046 0.034 0.028 0.043 0.041 22.036
 0.232 0.271 0.253 0.123 0.045 0.024 0.015 0.011 0.008 0.011 0.027 19.138
 0.095 0.143 0.317 0.264 0.117 0.040 0.013 0.004 0.001 0.001 0.002 20.332
 0.105 0.233 0.358 0.158 0.055 0.027 0.017 0.013 0.011 0.019 0.017 20.783
 0.093 0.203 0.294 0.184 0.086 0.043 0.027 0.019 0.015 0.031 0.039 21.520
 0.062 0.066 0.256 0.257 0.156 0.084 0.047 0.028 0.017 0.021 0.021 21.256
 0.138 0.146 0.257 0.172 0.090 0.053 0.037 0.029 0.025 0.049 0.017 21.418
 0.262 0.233 0.253 0.128 0.055 0.024 0.013 0.009 0.007 0.011 0.014 19.082
 0.167 0.262 0.357 0.162 0.035 0.009 0.002 0.001 0.000 0.001 0.004 19.246
 0.088 0.269 0.268 0.149 0.068 0.040 0.029 0.023 0.022 0.039 0.036 21.278
 0.199 0.246 0.253 0.156 0.074 0.032 0.016 0.010 0.006 0.004 0.024 20.061
 0.069 0.055 0.154 0.243 0.211 0.132 0.065 0.030 0.016 0.020 0.052 21.652
 0.090 0.090 0.242 0.216 0.135 0.078 0.048 0.033 0.025 0.038 0.062 21.970
 0.124 0.239 0.330 0.166 0.072 0.032 0.016 0.009 0.005 0.002 0.030 20.379
 0.091 0.109 0.284 0.335 0.135 0.027 0.006 0.002 0.001 0.004 0.028 20.179
 0.059 0.062 0.218 0.272 0.170 0.090 0.049 0.029 0.020 0.027 0.061 21.443
 0.098 0.154 0.241 0.172 0.100 0.064 0.045 0.035 0.030 0.057 0.048 22.117
 0.131 0.225 0.385 0.175 0.040 0.012 0.005 0.004 0.004 0.014 0.034 19.807
 0.118 0.309 0.316 0.117 0.039 0.019 0.013 0.010 0.011 0.044 0.048 20.436
 0.078 0.146 0.172 0.200 0.160 0.098 0.051 0.028 0.019 0.041 0.068 21.734
 0.126 0.095 0.268 0.187 0.110 0.067 0.045 0.033 0.028 0.035 0.059 21.956
 0.124 0.198 0.364 0.185 0.058 0.021 0.011 0.007 0.006 0.021 0.036 20.314
 0.173 0.313 0.278 0.103 0.036 0.019 0.013 0.010 0.011 0.038 0.036 20.392
 0.071 0.110 0.229 0.205 0.129 0.084 0.060 0.043 0.028 0.035 0.014 21.799
 0.137 0.190 0.277 0.168 0.074 0.040 0.026 0.020 0.018 0.045 0.061 21.193
 0.190 0.288 0.279 0.106 0.037 0.021 0.015 0.013 0.013 0.033 0.080 20.557
 0.176 0.262 0.229 0.128 0.077 0.047 0.029 0.018 0.011 0.018 0.010 20.467
 0.125 0.148 0.304 0.176 0.095 0.056 0.036 0.026 0.018 0.013 0.048 21.305
 0.177 0.268 0.320 0.146 0.043 0.014 0.006 0.004 0.003 0.015 0.020 19.698
 0.158 0.181 0.253 0.170 0.094 0.050 0.030 0.019 0.015 0.025 0.055 21.001
 0.260 0.293 0.218 0.095 0.047 0.028 0.020 0.012 0.007 0.015 0.003 19.003
 0.110 0.177 0.304 0.201 0.106 0.051 0.023 0.012 0.006 0.004 0.065 20.869
 0.126 0.205 0.322 0.203 0.085 0.025 0.008 0.004 0.003 0.012 0.022 19.986
 0.206 0.200 0.214 0.151 0.070 0.037 0.026 0.021 0.020 0.050 0.052 20.632
 0.253 0.265 0.247 0.092 0.044 0.027 0.018 0.013 0.010 0.026 0.069 19.538
 0.078 0.171 0.209 0.166 0.117 0.078 0.053 0.042 0.037 0.044 0.077 22.516
 0.061 0.063 0.158 0.217 0.196 0.121 0.067 0.036 0.022 0.055 0.049 21.951
 0.073 0.129 0.289 0.193 0.092 0.053 0.037 0.029 0.026 0.074 0.070 21.692
 0.330 0.218 0.223 0.104 0.049 0.026 0.016 0.011 0.008 0.010 0.080 18.462
 0.068 0.061 0.226 0.257 0.178 0.094 0.049 0.028 0.017 0.016 0.025 21.738
 0.088 0.172 0.293 0.157 0.080 0.052 0.038 0.032 0.029 0.055 0.039 21.660
 0.085 0.190 0.328 0.174 0.082 0.043 0.028 0.020 0.016 0.029 0.032 20.830
 0.151 0.306 0.275 0.112 0.048 0.026 0.017 0.014 0.014 0.032 0.020 20.686
 0.114 0.158 0.278 0.226 0.131 0.057 0.018 0.006 0.003 0.004 0.049 20.792
 0.081 0.140 0.285 0.218 0.130 0.064 0.034 0.021 0.013 0.010 0.027 21.479
 0.144 0.252 0.283 0.148 0.068 0.036 0.022 0.014 0.010 0.017 0.021 20.325
 0.181 0.189 0.287 0.184 0.076 0.034 0.018 0.011 0.007 0.009 0.031 20.224
 0.146 0.362 0.301 0.092 0.030 0.015 0.010 0.008 0.008 0.023 0.037 19.995
 0.122 0.220 0.275 0.164 0.075 0.039 0.025 0.019 0.017 0.040 0.021 21.605
 0.075 0.116 0.242 0.218 0.153 0.098 0.051 0.024 0.012 0.006 0.019 21.221
 0.094 0.128 0.324 0.225 0.109 0.051 0.028 0.017 0.012 0.009 0.007 20.771
 0.133 0.234 0.317 0.165 0.068 0.032 0.017 0.011 0.007 0.010 0.025 19.831
 0.055 0.070 0.267 0.202 0.122 0.079 0.054 0.042 0.038 0.066 0.021 21.623
 0.151 0.210 0.309 0.169 0.080 0.036 0.018 0.010 0.006 0.007 0.018 20.210
 0.073 0.194 0.377 0.205 0.067 0.027 0.016 0.011 0.010 0.015 0.017 20.708
 0.066 0.106 0.240 0.241 0.166 0.090 0.038 0.017 0.010 0.020 0.055 21.367
 0.218 0.257 0.238 0.111 0.059 0.036 0.024 0.018 0.013 0.022 0.018 19.653
 0.258 0.322 0.239 0.094 0.039 0.018 0.010 0.006 0.004 0.005 0.020 18.547
 0.137 0.233 0.285 0.191 0.091 0.031 0.011 0.005 0.003 0.008 0.018 20.414
 0.125 0.138 0.225 0.204 0.129 0.073 0.044 0.026 0.016 0.016 0.066 22.019
 0.110 0.118 0.211 0.218 0.163 0.092 0.038 0.017 0.011 0.016 0.053 21.425
 0.109 0.185 0.323 0.196 0.087 0.040 0.020 0.013 0.009 0.014 0.031 20.666
 0.059 0.089 0.313 0.258 0.140 0.063 0.031 0.019 0.012 0.013 0.017 20.790
 0.203 0.332 0.255 0.104 0.044 0.021 0.012 0.008 0.006 0.011 0.003 18.816
 0.286 0.265 0.236 0.095 0.043 0.023 0.015 0.011 0.009 0.011 0.007 18.565
 0.206 0.277 0.268 0.116 0.047 0.024 0.014 0.011 0.009 0.023 0.017 20.547
 0.099 0.141 0.300 0.264 0.125 0.044 0.010 0.004 0.002 0.005 0.027 20.466
 0.070 0.145 0.263 0.188 0.119 0.071 0.046 0.034 0.026 0.033 0.011 21.638
 0.332 0.277 0.222 0.093 0.036 0.016 0.008 0.005 0.003 0.003 0.003 18.165
 0.268 0.100 0.223 0.215 0.101 0.045 0.022 0.011 0.005 0.004 0.028 19.258
 0.065 0.060 0.192 0.249 0.223 0.138 0.049 0.013 0.004 0.002 0.017 21.102
 0.080 0.162 0.319 0.252 0.105 0.040 0.017 0.009 0.005 0.006 0.020 20.526
 0.058 0.174 0.421 0.205 0.083 0.031 0.012 0.005 0.003 0.003 0.000 19.610
 0.081 0.082 0.193 0.238 0.184 0.100 0.052 0.028 0.016 0.021 0.026 21.642
 0.088 0.159 0.270 0.240 0.117 0.051 0.027 0.016 0.011 0.017 0.026 21.131
 0.070 0.270 0.357 0.151 0.067 0.029 0.015 0.009 0.007 0.020 0.019 19.450
 0.159 0.267 0.302 0.135 0.059 0.029 0.017 0.011 0.007 0.009 0.020 19.546 
 0.069 0.087 0.231 0.223 0.172 0.108 0.059 0.029 0.013 0.004 0.013 21.403 
 0.070 0.083 0.208 0.232 0.167 0.093 0.055 0.041 0.026 0.020 0.034 22.198 
 0.061 0.119 0.291 0.190 0.097 0.060 0.044 0.036 0.033 0.064 0.049 21.720 
 0.194 0.176 0.212 0.154 0.081 0.048 0.033 0.027 0.022 0.048 0.089 21.822 
 0.092 0.117 0.258 0.203 0.109 0.064 0.043 0.030 0.022 0.057 0.034 21.446 
 0.115 0.230 0.210 0.145 0.075 0.046 0.034 0.029 0.028 0.083 0.060 21.588 
 0.090 0.186 0.276 0.162 0.095 0.059 0.038 0.027 0.021 0.041 0.055 21.616 
 0.061 0.114 0.242 0.183 0.122 0.078 0.054 0.042 0.036 0.063 0.035 22.129 
 0.136 0.253 0.301 0.129 0.057 0.032 0.022 0.017 0.016 0.032 0.027 21.015 
 0.085 0.150 0.292 0.198 0.117 0.064 0.037 0.024 0.016 0.012 0.022 21.368 
 0.144 0.272 0.284 0.109 0.049 0.029 0.022 0.019 0.018 0.049 0.048 20.881 
 0.132 0.241 0.237 0.151 0.092 0.057 0.034 0.021 0.014 0.017 0.009 20.351 
 0.140 0.158 0.294 0.202 0.100 0.048 0.024 0.013 0.007 0.008 0.022 20.639
 0.087 0.114 0.261 0.204 0.123 0.074 0.050 0.043 0.025 0.013 0.060 21.659
 0.078 0.150 0.211 0.165 0.113 0.075 0.052 0.040 0.036 0.076 0.093 22.331
 0.083 0.169 0.197 0.163 0.118 0.071 0.049 0.039 0.034 0.071 0.064 22.358
 0.102 0.157 0.243 0.170 0.100 0.070 0.059 0.043 0.026 0.028 0.026 22.131
 0.180 0.274 0.255 0.111 0.058 0.036 0.024 0.019 0.015 0.023 0.052 20.940
 0.092 0.158 0.267 0.193 0.106 0.059 0.041 0.031 0.026 0.022 0.019 21.941
 0.159 0.256 0.255 0.157 0.098 0.048 0.018 0.004 0.000 0.000 0.015 20.064
 0.119 0.156 0.276 0.236 0.106 0.051 0.026 0.013 0.007 0.004 0.021 20.689
 0.079 0.132 0.247 0.221 0.132 0.070 0.042 0.029 0.023 0.022 0.005 21.367
 0.091 0.108 0.200 0.166 0.139 0.105 0.074 0.052 0.035 0.026 0.014 22.444
 0.076 0.122 0.248 0.208 0.131 0.080 0.058 0.037 0.024 0.012 0.052 21.964
 0.109 0.166 0.274 0.244 0.116 0.042 0.019 0.009 0.005 0.010 0.025 20.665
 0.065 0.185 0.294 0.178 0.086 0.046 0.032 0.026 0.025 0.058 0.030 21.534
 0.392 0.247 0.207 0.068 0.023 0.011 0.006 0.005 0.005 0.031 0.022 17.478
 0.079 0.218 0.229 0.154 0.100 0.063 0.043 0.034 0.029 0.046 0.023 21.837
 0.316 0.235 0.204 0.093 0.047 0.027 0.018 0.014 0.011 0.030 0.041 19.131
 0.094 0.187 0.266 0.157 0.092 0.056 0.038 0.029 0.027 0.048 0.054 22.020
 0.068 0.135 0.300 0.257 0.118 0.040 0.019 0.012 0.010 0.035 0.038 20.909
 0.127 0.246 0.273 0.144 0.075 0.042 0.026 0.017 0.012 0.034 0.032 20.990
 0.072 0.196 0.268 0.135 0.076 0.050 0.037 0.033 0.033 0.095 0.051 21.572
 0.237 0.196 0.214 0.132 0.074 0.043 0.025 0.016 0.012 0.046 0.053 20.062
 0.126 0.171 0.233 0.178 0.112 0.063 0.038 0.026 0.019 0.030 0.077 22.059
 0.326 0.172 0.236 0.134 0.044 0.019 0.010 0.007 0.007 0.038 0.034 18.884
 0.202 0.225 0.252 0.141 0.062 0.028 0.016 0.011 0.009 0.049 0.055 20.797
 0.242 0.082 0.228 0.171 0.104 0.058 0.033 0.019 0.015 0.044 0.052 19.824
 0.100 0.238 0.323 0.156 0.072 0.038 0.023 0.016 0.012 0.018 0.031 20.816
 0.064 0.163 0.279 0.174 0.091 0.056 0.041 0.034 0.032 0.062 0.032 21.690
 0.068 0.115 0.282 0.247 0.142 0.071 0.034 0.019 0.010 0.008 0.019 21.036
 0.064 0.104 0.253 0.202 0.132 0.080 0.056 0.044 0.033 0.026 0.033 22.029
 0.535 0.226 0.120 0.040 0.015 0.008 0.006 0.005 0.005 0.034 0.049 15.153
 0.210 0.301 0.335 0.101 0.021 0.007 0.003 0.003 0.002 0.012 0.026 18.431
 0.086 0.282 0.359 0.175 0.047 0.013 0.007 0.005 0.005 0.016 0.049 19.838
 0.059 0.150 0.290 0.178 0.113 0.069 0.046 0.033 0.027 0.032 0.030 21.685
 0.211 0.255 0.265 0.128 0.057 0.027 0.016 0.011 0.008 0.019 0.052 20.152
 0.061 0.204 0.330 0.150 0.078 0.048 0.034 0.027 0.024 0.039 0.027 21.213
 0.306 0.247 0.239 0.124 0.048 0.018 0.008 0.004 0.001 0.000 0.007 18.905
 0.163 0.181 0.279 0.154 0.080 0.044 0.028 0.020 0.017 0.028 0.049 21.519
 0.091 0.172 0.276 0.161 0.095 0.057 0.039 0.030 0.027 0.048 0.015 21.655
 0.200 0.121 0.260 0.207 0.094 0.044 0.024 0.016 0.011 0.018 0.052 20.361
 0.067 0.145 0.309 0.177 0.094 0.056 0.038 0.030 0.025 0.054 0.074 21.766
 0.177 0.220 0.291 0.152 0.060 0.030 0.018 0.013 0.010 0.023 0.014 20.431
 0.227 0.320 0.268 0.097 0.035 0.015 0.008 0.007 0.005 0.013 0.033 18.986
 0.076 0.219 0.423 0.173 0.043 0.017 0.010 0.007 0.006 0.020 0.017 20.055
 0.162 0.287 0.277 0.136 0.046 0.021 0.013 0.010 0.009 0.033 0.021 20.114
 0.107 0.097 0.205 0.170 0.127 0.100 0.077 0.054 0.036 0.022 0.071 22.056
 0.058 0.031 0.146 0.243 0.185 0.115 0.076 0.058 0.043 0.041 0.050 21.993
 0.057 0.060 0.231 0.206 0.129 0.080 0.055 0.042 0.038 0.097 0.059 21.845
 0.147 0.165 0.231 0.153 0.093 0.061 0.042 0.032 0.026 0.045 0.079 21.394
 0.071 0.133 0.254 0.170 0.105 0.066 0.047 0.040 0.039 0.071 0.077 22.106
 0.158 0.161 0.277 0.162 0.090 0.052 0.032 0.020 0.014 0.030 0.062 20.943
 0.057 0.068 0.242 0.229 0.147 0.086 0.057 0.039 0.024 0.046 0.039 21.506
 0.054 0.077 0.251 0.201 0.126 0.077 0.052 0.039 0.035 0.082 0.037 21.751
 0.270 0.234 0.219 0.127 0.062 0.030 0.016 0.010 0.008 0.020 0.020 19.308
 0.169 0.244 0.301 0.145 0.057 0.025 0.014 0.010 0.008 0.023 0.042 20.438
 0.090 0.154 0.275 0.164 0.087 0.053 0.038 0.032 0.030 0.073 0.026 21.734
 0.183 0.226 0.284 0.145 0.066 0.034 0.018 0.011 0.008 0.020 0.042 20.252
 0.106 0.242 0.289 0.154 0.071 0.037 0.024 0.018 0.016 0.039 0.051 21.493
 0.064 0.139 0.148 0.177 0.138 0.094 0.065 0.051 0.045 0.073 0.061 22.327
 0.186 0.233 0.300 0.147 0.062 0.029 0.015 0.009 0.006 0.007 0.038 19.826
 0.182 0.243 0.277 0.148 0.070 0.034 0.018 0.010 0.007 0.007 0.014 20.022
 0.090 0.172 0.303 0.156 0.091 0.058 0.039 0.028 0.021 0.037 0.020 20.923
 0.120 0.133 0.236 0.163 0.098 0.068 0.050 0.038 0.031 0.059 0.031 21.327
 0.082 0.104 0.315 0.175 0.093 0.060 0.045 0.037 0.034 0.050 0.026 21.717
 0.072 0.137 0.283 0.212 0.124 0.072 0.041 0.024 0.013 0.018 0.028 21.254
 0.056 0.063 0.205 0.201 0.143 0.091 0.064 0.051 0.046 0.075 0.051 22.149
 0.169 0.253 0.259 0.157 0.070 0.036 0.020 0.012 0.008 0.012 0.044 19.917
 0.208 0.193 0.247 0.167 0.088 0.043 0.024 0.015 0.007 0.002 0.050 20.344
 0.114 0.214 0.305 0.189 0.091 0.039 0.018 0.009 0.005 0.009 0.030 20.342
 0.108 0.188 0.330 0.210 0.094 0.038 0.017 0.008 0.002 0.000 0.030 20.595
 0.071 0.116 0.296 0.209 0.116 0.062 0.039 0.029 0.025 0.032 0.050 21.679
 0.203 0.295 0.273 0.118 0.053 0.024 0.012 0.007 0.004 0.006 0.013 18.805
 0.119 0.188 0.278 0.214 0.109 0.049 0.023 0.010 0.004 0.001 0.007 20.965
 0.056 0.059 0.207 0.226 0.155 0.106 0.068 0.044 0.031 0.042 0.048 21.880
 0.135 0.233 0.251 0.135 0.068 0.039 0.027 0.021 0.019 0.066 0.053 21.332
 0.169 0.202 0.242 0.142 0.080 0.049 0.032 0.023 0.019 0.038 0.054 21.257
 0.085 0.164 0.293 0.174 0.095 0.053 0.035 0.026 0.024 0.044 0.055 21.760
 0.320 0.314 0.194 0.080 0.031 0.014 0.008 0.006 0.005 0.023 0.028 18.421
 0.318 0.282 0.189 0.080 0.031 0.015 0.009 0.008 0.008 0.056 0.051 19.553
 0.054 0.071 0.278 0.236 0.137 0.078 0.045 0.026 0.017 0.054 0.035 21.211
 0.080 0.201 0.336 0.173 0.083 0.042 0.026 0.018 0.013 0.023 0.039 21.085
 0.232 0.377 0.221 0.069 0.026 0.013 0.008 0.006 0.006 0.035 0.033 18.982
 0.163 0.297 0.234 0.109 0.057 0.032 0.020 0.014 0.012 0.058 0.024 20.217
 0.070 0.257 0.282 0.144 0.079 0.044 0.028 0.021 0.019 0.051 0.030 21.268
 0.227 0.214 0.240 0.126 0.062 0.035 0.024 0.017 0.014 0.035 0.071 20.977
 0.110 0.312 0.307 0.123 0.041 0.019 0.012 0.010 0.009 0.052 0.042 20.146
 0.079 0.129 0.279 0.192 0.111 0.062 0.041 0.031 0.027 0.044 0.085 21.965
 0.316 0.248 0.206 0.106 0.049 0.023 0.012 0.008 0.007 0.019 0.037 18.866
 0.132 0.197 0.291 0.178 0.096 0.048 0.026 0.014 0.007 0.005 0.082 21.490
 0.081 0.094 0.226 0.177 0.117 0.080 0.059 0.048 0.042 0.072 0.050 21.986
 0.134 0.172 0.181 0.143 0.092 0.059 0.045 0.040 0.039 0.090 0.061 21.902
 0.138 0.188 0.311 0.172 0.084 0.041 0.024 0.015 0.011 0.011 0.027 20.288
 0.150 0.198 0.268 0.184 0.095 0.053 0.026 0.013 0.005 0.002 0.032 20.998
 0.058 0.046 0.128 0.223 0.218 0.156 0.093 0.048 0.019 0.005 0.019 21.739
 0.056 0.062 0.268 0.230 0.127 0.075 0.051 0.039 0.033 0.055 0.048 21.568
 0.155 0.204 0.324 0.167 0.066 0.030 0.016 0.011 0.008 0.015 0.034 20.393
 0.059 0.114 0.297 0.177 0.105 0.069 0.052 0.042 0.036 0.045 0.032 21.696
 0.078 0.132 0.299 0.270 0.139 0.043 0.013 0.006 0.005 0.009 0.015 20.575
 0.153 0.216 0.253 0.149 0.083 0.047 0.029 0.021 0.016 0.028 0.045 21.601
 0.057 0.062 0.305 0.239 0.132 0.073 0.044 0.030 0.021 0.032 0.021 21.376
